IPO_date,IPO_number
2016/3/22,13000000.00 
2015/6/26,30000000.00 
2015/6/30,34720000.00 
2015/7/2,20000000.00 
2015/7/1,15630000.00 
2015/7/1,11350000.00 
2015/12/31,25000000.00 
2015/12/31,20000000.00 
2015/12/23,20800000.00 
2015/12/10,30000000.00 
2015/12/31,30000000.00 
2015/12/22,16700000.00 
2015/12/10,25000000.00 
2015/12/22,18000000.00 
2015/11/2,435247380.00 
2016/2/2,16670000.00 
2016/2/4,15000000.00 
2016/2/4,13380000.00 
2016/3/3,19400000.00 
2016/3/9,25000000.00 
2018/3/30,66852000.00 
2016/3/15,23350000.00 
2016/3/24,30000000.00 
2016/4/29,16670000.00 
2016/4/19,14210000.00 
2016/4/25,20000000.00 
2016/5/6,21800000.00 
2016/5/4,37500000.00 
2016/5/26,33750000.00 
2016/5/30,19060000.00 
2017/4/26,25000000.00 
2016/6/8,25000000.00 
2016/6/2,30000000.00 
2016/7/19,25600000.00 
2016/6/24,23340000.00 
2016/6/24,20000000.00 
2016/7/8,23000000.00 
2016/7/5,20000000.00 
2016/7/5,16670000.00 
2016/7/26,20000000.00 
2016/7/26,17100000.00 
2016/8/2,21250000.00 
2016/8/5,115700000.00 
2016/8/8,77630000.00 
2016/8/2,42000000.00 
2016/8/9,17500000.00 
2016/8/9,20000000.00 
2016/8/18,21000000.00 
2016/8/18,25000000.00 
2016/9/13,21670000.00 
2016/8/12,14940000.00 
2016/9/20,23276836.00 
2016/8/30,25000000.00 
2016/8/26,14000000.00 
2016/8/30,23750000.00 
2016/8/23,20000000.00 
2016/9/13,30000000.00 
2016/9/20,22550000.00 
2016/9/8,15000000.00 
2016/9/28,17830000.00 
2016/9/28,13340000.00 
2016/9/30,14950000.00 
2016/10/12,20670000.00 
2016/9/30,16670000.00 
2016/10/18,20000000.00 
2016/10/18,18360000.00 
2016/10/21,26700000.00 
2016/10/21,12000000.00 
2017/4/21,13000000.00 
2016/10/18,20000000.00 
2016/11/4,27800000.00 
2016/11/1,14000000.00 
2016/11/7,41000000.00 
2016/11/1,18000000.00 
2016/11/1,17530000.00 
2016/11/17,14000000.00 
2016/11/16,14800000.00 
2016/11/14,20000000.00 
2019/11/8,25000000.00 
2016/11/22,40000000.00 
2016/11/15,19900000.00 
2016/11/22,20000000.00 
2016/12/1,30000000.00 
2016/11/25,20840000.00 
2016/12/6,31944000.00 
2016/12/13,10000000.00 
2016/12/6,16670000.00 
2016/12/8,20000000.00 
2016/12/20,18350000.00 
2016/12/20,20000000.00 
2016/12/21,16670000.00 
2017/1/25,18000000.00 
2016/12/23,20000000.00 
2017/1/11,50000000.00 
2016/12/20,11300000.00 
2016/12/28,33000000.00 
2017/1/6,26666667.00 
2017/1/12,20000000.00 
2016/12/29,20000000.00 
2017/1/4,24000000.00 
2017/1/5,26000000.00 
2017/1/5,25000000.00 
2017/1/13,21670000.00 
2017/1/11,20000000.00 
2017/1/10,60000000.00 
2017/1/20,30600000.00 
2017/1/13,28890000.00 
2019/6/21,22226700.00 
2017/1/17,17000000.00 
2017/1/19,30000000.00 
2017/1/23,60000000.00 
2017/1/20,20000000.00 
2017/1/23,76000000.00 
2017/1/25,25000000.00 
2017/2/7,42000000.00 
2017/1/26,25000000.00 
2017/1/26,25700000.00 
2017/4/17,19050000.00 
2017/2/8,21000000.00 
2017/2/8,22300000.00 
2017/2/9,18120000.00 
2017/2/13,16855000.00 
2017/2/15,25000000.00 
2017/2/13,25000000.00 
2017/2/20,22370000.00 
2017/2/15,18000000.00 
2017/2/20,11111500.00 
2017/2/15,20000000.00 
2017/3/7,27000000.00 
2017/2/28,16670000.00 
2017/3/6,30000000.00 
2017/3/1,18680000.00 
2017/3/10,22000000.00 
2017/3/16,34000000.00 
2017/3/15,21450000.00 
2017/3/14,23600000.00 
2018/1/18,20000000.00 
2017/3/17,70000000.00 
2017/3/20,25000000.00 
2017/3/21,29800000.00 
2017/3/17,18670000.00 
2017/3/24,16666700.00 
2017/3/28,30529405.00 
2017/3/23,16100000.00 
2017/4/6,28950000.00 
2017/4/6,40010000.00 
2018/3/23,40010000.00 
2017/3/31,21200000.00 
2017/3/31,20000000.00 
2017/4/12,30000000.00 
2017/4/13,20000000.00 
2017/4/12,22500000.00 
2017/4/17,20000000.00 
2017/4/18,72000000.00 
2017/4/21,15000000.00 
2017/5/5,50000000.00 
2018/2/6,16000000.00 
2017/4/21,16666667.00 
2017/5/3,30000000.00 
2017/4/25,17000000.00 
2017/5/5,16000000.00 
2017/5/3,15787000.00 
2017/5/9,18933400.00 
2017/5/16,22000000.00 
2017/5/16,20000000.00 
2017/9/26,23350000.00 
2017/5/23,22062500.00 
2017/5/19,15000000.00 
2017/5/23,26000000.00 
2017/6/2,25000000.00 
2017/5/26,20400000.00 
2017/6/2,25270000.00 
2017/6/6,15000000.00 
2017/6/8,45000000.00 
2017/6/8,32860000.00 
2018/1/5,80000000.00 
2017/6/13,19000000.00 
2017/6/15,54690000.00 
2017/6/19,17000000.00 
2017/6/19,10580000.00 
2017/6/29,21050000.00 
2017/7/3,27000000.00 
2017/7/5,25350000.00 
2017/7/12,27941167.00 
2017/7/11,20000000.00 
2018/11/7,40010000.00 
2017/7/19,36666700.00 
2017/7/14,40100000.00 
2017/7/21,24309827.00 
2017/7/28,25000000.00 
2017/7/31,30000000.00 
2017/7/25,17000000.00 
2017/7/25,18900000.00 
2017/8/1,45000000.00 
2017/8/8,25838760.00 
2017/12/27,21720000.00 
2017/8/2,20000000.00 
2017/8/4,31300000.00 
2017/8/3,20000000.00 
2017/8/10,17000000.00 
2017/8/9,17000000.00 
2017/8/8,17340000.00 
2017/8/11,21400000.00 
2017/8/21,26670000.00 
2017/8/22,22810000.00 
2018/10/15,53830000.00 
2017/9/8,16677700.00 
2017/8/22,17250000.00 
2017/9/7,40000000.00 
2017/8/31,33500000.00 
2017/9/1,92000000.00 
2017/9/12,20600000.00 
2017/9/15,20000000.00 
2017/9/19,30000000.00 
2017/9/19,20000000.00 
2017/10/10,29340000.00 
2017/9/26,19600000.00 
2017/10/10,19650000.00 
2017/10/16,64330000.00 
2017/10/19,22000000.00 
2017/10/19,17500000.00 
2017/11/1,36100000.00 
2017/10/31,35020000.00 
2017/11/1,13281250.00 
2017/10/26,18000000.00 
2017/11/9,26680000.00 
2017/11/6,16000000.00 
2017/11/6,25000000.00 
2017/11/9,42000000.00 
2017/11/6,18000000.00 
2017/11/15,20050000.00 
2017/11/10,20000000.00 
2017/11/16,40000000.00 
2018/8/10,80000000.00 
2017/11/10,18333334.00 
2017/11/21,40100000.00 
2017/11/27,24400000.00 
2017/12/1,21500000.00 
2017/12/5,23240000.00 
2017/12/8,22000000.00 
2017/12/12,18000000.00 
2018/1/16,40000000.00 
2017/12/29,88680000.00 
2018/1/9,13577200.00 
2018/1/25,152666600.00 
2018/1/19,16320000.00 
2018/2/1,30800000.00 
2018/2/8,40000000.00 
2018/3/1,61590000.00 
2018/5/8,19630000.00 
2018/4/27,16500000.00 
2018/5/23,28630000.00 
2018/5/25,52600000.00 
2018/6/25,32000000.00 
2018/9/21,41600000.00 
2018/9/25,28500000.00 
2018/6/11,217243733.00 
2018/11/9,13000000.00 
2018/11/30,18165300.00 
2018/12/13,20200000.00 
2019/1/29,57888667.00 
2018/12/28,10000000.00 
2019/1/8,20000000.00 
2019/2/22,26680000.00 
2019/1/28,65630000.00 
2018/10/16,121600000.00 
2019/2/18,41280000.00 
2019/3/14,33360000.00 
2019/3/19,20000000.00 
2019/3/22,50000000.00 
2019/3/25,40100000.00 
2019/3/29,20000000.00 
2019/4/12,40010000.00 
2019/4/15,10690000.00 
2019/4/19,32100000.00 
2019/4/22,25000000.00 
2019/4/26,73490000.00 
2019/4/25,40010000.00 
2019/5/21,49550000.00 
2019/5/17,16536000.00 
2019/5/16,40010000.00 
2019/5/10,20000000.00 
2019/5/22,25000000.00 
2019/5/31,36670000.00 
2019/6/6,21135355.00 
2019/6/18,25000000.00 
2019/7/12,41000000.00 
2019/7/15,13333334.00 
2019/7/23,13350000.00 
2019/8/15,21220000.00 
2019/7/5,47537879.00 
2019/8/28,11500000.00 
2019/9/20,28580000.00 
2019/9/25,20000000.00 
2019/9/27,20000000.00 
2019/10/18,41680000.00 
2019/10/22,25041000.00 
2019/11/15,30300000.00 
2019/11/1,62050000.00 
2019/11/22,41780000.00 
2019/10/29,17000000.00 
2019/11/6,20000000.00 
2019/11/28,30000000.00 
2019/11/14,25000000.00 
2019/11/18,56900000.00 
2019/11/21,42330000.00 
2019/11/25,29210000.00 
2019/12/19,17000000.00 
2019/11/29,40000000.00 
2019/12/4,39230000.00 
2019/12/6,19700000.00 
2019/12/30,14400000.00 
1999/11/10,400000000.00 
2003/4/28,400000000.00 
1999/7/27,300000000.00 
1999/3/12,160000000.00 
2000/4/27,300000000.00 
1998/2/18,300000000.00 
2001/3/9,350000000.00 
2001/12/6,350000000.00 
2003/1/7,250000000.00 
2003/9/12,1000000000.00 
2000/12/19,350000000.00 
2006/10/17,230000000.00 
2006/10/26,2421710550.00 
2000/12/12,1877000000.00 
2003/8/8,280000000.00 
2003/10/29,240000000.00 
2004/6/29,220000000.00 
2013/12/19,1072092605.00 
2017/12/15,1800000000.00 
2002/5/23,350000000.00 
2005/2/3,765000000.00 
2001/8/8,2800000000.00 
2003/7/25,1000000000.00 
2003/1/6,400000000.00 
2003/7/3,60000000.00 
2001/2/9,200000000.00 
2004/3/10,280000000.00 
2002/4/9,1500000000.00 
2001/2/8,80000000.00 
2000/12/18,60000000.00 
2003/3/25,100000000.00 
2006/7/31,150000000.00 
2002/10/9,5000000000.00 
1997/4/10,30000000.00 
1997/4/15,35000000.00 
1997/4/18,45000000.00 
1997/5/6,40000000.00 
1997/5/19,15000000.00 
1997/5/15,30000000.00 
1997/6/4,40000000.00 
1997/5/28,75000000.00 
1997/5/16,35000000.00 
1997/4/22,70000000.00 
1997/5/19,30000000.00 
1997/5/22,47000000.00 
1997/5/28,50000000.00 
1997/5/6,50000000.00 
1997/5/8,35000000.00 
1997/5/8,13575300.00 
1997/5/26,190000000.00 
1997/4/30,40000000.00 
1997/6/4,20000000.00 
1997/5/28,22000000.00 
1997/6/3,60000000.00 
1997/7/4,100000000.00 
1997/6/23,30000000.00 
1997/6/17,27000000.00 
1997/5/26,50000000.00 
1997/5/20,14200000.00 
1997/6/27,35000000.00 
1997/6/6,20000000.00 
1997/6/12,30000000.00 
1997/7/3,12500000.00 
1997/6/20,30000000.00 
1997/6/6,70000000.00 
1997/7/11,30000000.00 
1997/6/25,50000000.00 
1997/6/6,30000000.00 
1997/6/16,50000000.00 
1997/6/18,33000000.00 
1997/6/16,32700000.00 
1997/7/4,37000000.00 
1997/6/26,30000000.00 
1997/7/3,40000000.00 
1997/7/8,50000000.00 
1997/7/9,100000000.00 
1997/6/19,35000000.00 
1997/7/18,100000000.00 
1997/7/4,40000000.00 
1997/6/27,42000000.00 
1997/6/27,29000000.00 
1997/7/3,80000000.00 
1997/11/25,300000000.00 
1997/9/29,35000000.00 
1997/6/18,90000000.00 
1997/11/6,50000000.00 
1997/8/18,70000000.00 
1997/8/7,27500000.00 
1997/10/7,30000000.00 
1997/9/24,80000000.00 
1997/11/27,40000000.00 
1997/10/21,40000000.00 
2004/5/11,45000000.00 
1997/11/5,300000000.00 
1997/8/4,50000000.00 
1997/10/15,80000000.00 
1997/9/8,25000000.00 
1998/1/15,40000000.00 
1997/12/1,12500000.00 
1998/1/7,80000000.00 
1998/4/20,50000000.00 
1998/12/17,80000000.00 
1998/5/11,25000000.00 
1998/3/11,85000000.00 
1998/5/6,50000000.00 
1997/9/1,35000000.00 
1997/11/18,50000000.00 
2000/7/6,40000000.00 
1998/4/2,35000000.00 
1997/10/30,40000000.00 
1998/2/12,40000000.00 
1998/1/22,70000000.00 
1998/3/3,25000000.00 
1998/4/16,14500000.00 
1997/12/3,60000000.00 
1998/2/25,21000000.00 
1999/6/16,40000000.00 
2004/6/23,45000000.00 
1999/9/23,45000000.00 
1999/7/7,60000000.00 
1998/5/20,20000000.00 
1999/10/14,45000000.00 
1998/5/20,70000000.00 
1998/6/5,68000000.00 
1998/6/9,45000000.00 
1998/6/16,50000000.00 
1998/9/18,50000000.00 
1998/5/27,85000000.00 
1998/5/13,19616800.00 
1998/3/27,45000000.00 
1998/5/26,40000000.00 
1998/6/26,80000000.00 
1998/6/16,30000000.00 
1998/6/9,35000000.00 
1998/6/2,70000000.00 
1998/5/29,45000000.00 
1998/6/2,50000000.00 
1999/1/28,70000000.00 
1998/4/27,85000000.00 
1998/9/4,80000000.00 
1998/6/23,150000000.00 
1998/9/24,120000000.00 
1998/11/26,40000000.00 
1999/4/15,80000000.00 
1999/4/8,13340000.00 
1999/4/22,70000000.00 
1998/11/19,55000000.00 
1998/10/14,82000000.00 
1998/11/4,100000000.00 
1998/7/3,32000000.00 
1999/5/7,120000000.00 
1998/10/28,85000000.00 
2003/11/6,30000000.00 
1999/6/11,68000000.00 
1998/8/25,100000000.00 
1998/11/11,50000000.00 
1998/7/1,80000000.00 
1998/10/7,85000000.00 
1999/6/9,60000000.00 
1998/12/10,70000000.00 
1998/12/24,85000000.00 
1999/5/27,23000000.00 
1999/1/7,80000000.00 
1998/8/7,50000000.00 
1999/9/16,75000000.00 
1998/10/21,100000000.00 
1998/8/12,65000000.00 
1999/4/1,33500000.00 
1999/1/15,35000000.00 
1999/6/3,30000000.00 
1999/5/14,70000000.00 
1999/3/19,65000000.00 
1999/7/14,180000000.00 
1999/6/23,65000000.00 
1999/3/25,50000000.00 
1999/8/24,85000000.00 
1999/7/21,45000000.00 
1999/8/17,55000000.00 
1999/8/31,60000000.00 
1999/9/9,75000000.00 
1999/10/21,58000000.00 
1999/12/16,70000000.00 
1998/12/3,60000000.00 
1999/12/23,75000000.00 
1999/9/27,70000000.00 
1999/11/25,205000000.00 
1999/11/5,35000000.00 
2000/1/13,110000000.00 
2000/1/27,45000000.00 
1999/11/16,35000000.00 
2000/2/21,70000000.00 
1999/1/19,60000000.00 
2000/3/9,90000000.00 
2000/4/6,80000000.00 
2000/5/11,100000000.00 
2000/6/2,45000000.00 
2000/6/8,35000000.00 
2000/6/15,30000000.00 
2000/6/15,52000000.00 
2000/3/23,110000000.00 
2000/6/9,40000000.00 
2000/1/20,50000000.00 
1999/12/2,20000000.00 
2000/6/28,75000000.00 
2000/11/28,30000000.00 
2000/12/7,60000000.00 
2000/11/20,55000000.00 
2000/9/22,30000000.00 
2000/11/23,35000000.00 
2000/6/22,48000000.00 
2004/1/30,60000000.00 
2001/3/6,55000000.00 
2003/6/9,40000000.00 
2000/11/30,45000000.00 
2000/11/22,30000000.00 
2000/5/26,50000000.00 
2000/6/12,40000000.00 
2000/6/1,70000000.00 
2000/5/25,70000000.00 
2000/7/6,55000000.00 
2000/7/20,40000000.00 
2000/6/30,55000000.00 
2000/8/25,40000000.00 
1999/2/3,100000000.00 
2000/7/25,40000000.00 
1999/11/18,40000000.00 
2000/5/18,120000000.00 
2003/7/11,42000000.00 
2001/2/28,45000000.00 
2003/6/27,90000000.00 
2000/8/10,70000000.00 
2000/10/18,40000000.00 
2000/7/25,58000000.00 
2000/7/12,80000000.00 
2000/7/31,86000000.00 
2000/9/26,35000000.00 
2000/11/9,105000000.00 
2000/9/19,120000000.00 
2000/10/18,85000000.00 
2004/3/16,80000000.00 
2000/10/18,40000000.00 
2000/9/1,40000000.00 
2000/11/29,50000000.00 
2000/7/20,40000000.00 
2000/11/6,30000000.00 
2000/7/31,60000000.00 
2000/11/1,60000000.00 
2000/9/19,55000000.00 
2001/4/26,80000000.00 
2000/11/16,40000000.00 
2000/8/18,35000000.00 
2000/4/20,80000000.00 
2000/6/30,100000000.00 
2000/7/12,40000000.00 
2000/12/13,45000000.00 
2000/12/26,40000000.00 
2001/2/6,40000000.00 
2000/12/26,45000000.00 
2000/12/20,200000000.00 
2000/9/28,90000000.00 
2001/1/5,40000000.00 
2001/2/28,45000000.00 
2001/6/26,80000000.00 
2001/2/21,60000000.00 
2001/1/19,80000000.00 
2001/3/15,80000000.00 
2000/12/15,60000000.00 
2002/1/31,100000000.00 
2000/12/8,80000000.00 
2001/3/26,80000000.00 
2000/12/21,88000000.00 
2001/5/24,70000000.00 
2001/9/10,121000000.00 
2000/12/25,65000000.00 
2004/2/25,60000000.00 
2001/1/16,40000000.00 
2002/6/25,40000000.00 
2000/12/22,60000000.00 
2001/6/6,40000000.00 
2001/1/18,40000000.00 
2001/12/20,50000000.00 
2001/2/6,78000000.00 
2000/12/11,60000000.00 
2001/3/5,35000000.00 
2000/12/29,90000000.00 
2000/11/27,40000000.00 
2000/12/27,50000000.00 
2000/12/25,60000000.00 
2003/12/30,40000000.00 
2003/4/8,65000000.00 
2000/12/22,45000000.00 
2001/8/20,38500000.00 
2003/8/21,150000000.00 
2002/3/18,505000000.00 
2002/9/26,40000000.00 
2003/8/1,57000000.00 
2002/11/20,30000000.00 
2004/1/15,75000000.00 
2002/6/13,31000000.00 
2001/4/19,40000000.00 
2000/9/22,50000000.00 
1999/4/29,90000000.00 
2001/3/16,50000000.00 
2001/11/29,50000000.00 
2002/1/11,230000000.00 
2001/3/29,60000000.00 
2001/1/15,60000000.00 
2000/10/30,35000000.00 
2001/3/20,30000000.00 
2000/12/21,80000000.00 
2001/1/9,70000000.00 
2003/3/6,55000000.00 
2002/9/16,40000000.00 
2001/7/6,110000000.00 
2002/3/4,45000000.00 
2003/4/1,30000000.00 
2001/3/12,40000000.00 
2001/1/16,150000000.00 
2001/1/11,45000000.00 
2002/1/16,50000000.00 
2001/6/8,70000000.00 
2001/5/8,35000000.00 
2001/1/18,60000000.00 
2001/4/12,90000000.00 
2001/7/23,33917500.00 
2001/2/16,80000000.00 
2004/2/18,60000000.00 
2000/12/29,65000000.00 
2001/1/10,40000000.00 
2001/1/15,40000000.00 
2001/12/12,50000000.00 
2003/5/29,23700000.00 
2001/3/19,27631900.00 
2001/5/31,120000000.00 
2001/3/28,45000000.00 
2002/7/2,80000000.00 
2000/12/28,45000000.00 
2000/12/29,120000000.00 
2001/1/8,50000000.00 
2003/10/9,30000000.00 
2004/4/1,30000000.00 
2003/10/16,40000000.00 
2003/2/12,70000000.00 
2003/6/18,100000000.00 
2004/4/27,24000000.00 
2002/5/9,29152099.00 
2002/7/18,75000000.00 
2001/8/24,88000000.00 
2001/6/28,30000000.00 
2004/6/16,33000000.00 
2004/6/7,45000000.00 
2000/12/6,40000000.00 
2003/7/17,60000000.00 
2003/7/24,60000000.00 
2002/6/20,60000000.00 
2002/4/18,130000000.00 
2003/9/15,150000000.00 
2003/6/19,60000000.00 
2003/7/4,40000000.00 
2003/6/16,40000000.00 
2004/3/2,60000000.00 
2003/7/10,24000000.00 
2004/2/19,30000000.00 
2003/12/24,18000000.00 
2001/9/3,93500000.00 
2003/8/29,48000000.00 
2004/3/3,52000000.00 
2004/3/29,22000000.00 
2002/4/12,60000000.00 
2002/12/19,35000000.00 
2003/5/16,40000000.00 
2003/3/11,26000000.00 
2004/6/1,50000000.00 
2003/9/3,50000000.00 
2004/3/18,40000000.00 
2001/2/12,50000000.00 
2004/4/5,60000000.00 
2001/6/15,30000000.00 
2003/10/21,75000000.00 
2004/3/5,80000000.00 
2003/7/21,60000000.00 
2003/12/10,35000000.00 
2003/11/10,25000000.00 
2003/9/18,40000000.00 
2004/3/12,18000000.00 
2003/8/15,68000000.00 
2003/4/22,80000000.00 
2004/7/14,80000000.00 
2004/5/31,80000000.00 
2003/8/7,18000000.00 
2002/4/25,30000000.00 
2003/8/22,35000000.00 
2001/6/18,45000000.00 
2003/8/14,100000000.00 
2003/6/26,30000000.00 
2004/5/24,28000000.00 
2004/4/21,60000000.00 
2004/5/26,40000000.00 
2002/6/5,40000000.00 
2004/4/20,70000000.00 
2001/8/23,88000000.00 
2002/10/10,20000000.00 
2000/3/1,120000000.00 
2001/6/15,40000000.00 
2003/4/15,58000000.00 
2002/7/9,40000000.00 
2002/5/30,55000000.00 
2001/12/26,50000000.00 
2003/9/30,50000000.00 
2001/8/29,110000000.00 
2002/2/28,60000000.00 
2002/6/18,38000000.00 
2002/11/27,53000000.00 
2002/12/26,60000000.00 
2003/3/19,20000000.00 
2002/8/6,50000000.00 
2002/8/30,80000000.00 
2003/10/10,25000000.00 
2001/3/19,18000000.00 
2001/8/27,71500000.00 
2002/1/8,25000000.00 
2003/3/4,35000000.00 
2002/10/24,70000000.00 
2001/12/27,70000000.00 
2002/12/2,25000000.00 
2002/7/22,40000000.00 
2003/11/27,30000000.00 
2001/5/28,110000000.00 
2002/6/3,32000000.00 
2001/7/2,50000000.00 
2002/7/30,45000000.00 
2002/10/31,40000000.00 
2002/3/28,40000000.00 
2002/8/23,50000000.00 
2002/5/17,30000000.00 
2003/1/23,50000000.00 
2003/1/14,45000000.00 
2001/8/24,88000000.00 
2004/1/7,50000000.00 
2004/3/24,56000000.00 
2003/12/3,60000000.00 
2003/7/31,40000000.00 
2003/8/28,60000000.00 
2001/12/25,165000000.00 
2002/11/7,30000000.00 
2001/2/28,60000000.00 
2002/9/5,25000000.00 
2002/11/8,40000000.00 
2001/3/28,81000000.00 
2001/8/7,45320000.00 
2002/9/18,40000000.00 
2001/2/27,45000000.00 
2002/10/29,40000000.00 
2002/9/19,30000000.00 
2002/7/16,30000000.00 
2003/1/28,30000000.00 
2002/12/10,50000000.00 
2002/7/23,20000000.00 
2001/8/22,44000000.00 
2001/12/18,60000000.00 
2001/5/18,35000000.00 
2001/8/20,275000000.00 
2003/12/16,17000000.00 
2002/11/1,18000000.00 
2004/4/12,40000000.00 
2003/2/26,63000000.00 
2003/3/28,45000000.00 
2003/2/20,60000000.00 
2002/9/11,20000000.00 
2002/5/10,100000000.00 
2002/8/9,60000000.00 
2002/6/6,35000000.00 
2002/8/16,130000000.00 
2002/5/15,25000000.00 
2002/2/5,80000000.00 
2003/6/3,55000000.00 
2002/2/7,200000000.00 
2002/8/15,35000000.00 
2002/9/27,21000000.00 
2001/5/18,25000000.00 
2001/6/12,40000000.00 
2002/7/3,40000000.00 
2002/8/5,50000000.00 
2002/7/11,32000000.00 
2004/3/23,20000000.00 
2002/6/26,50000000.00 
2001/9/6,44000000.00 
2002/8/28,150000000.00 
2002/3/29,300000000.00 
2001/8/28,22000000.00 
1993/8/27,100000000.00 
1990/12/19,200000.00 
1990/12/19,510900.00 
1992/1/13,2000000.00 
1992/3/27,3820000.00 
1992/3/27,1000000.00 
1992/3/27,1000000.00 
1992/3/27,800000.00 
1992/7/24,10000000.00 
1992/8/5,1500000.00 
1992/8/7,500000.00 
1992/8/14,500000.00 
1992/8/20,500000.00 
1992/8/28,500000.00 
1992/9/10,480000.00 
1992/9/29,730000.00 
1992/10/13,400000.00 
1992/11/13,1315000.00 
1992/11/16,800000.00 
1992/11/17,600000.00 
1992/12/2,600000.00 
1992/12/3,800000.00 
1992/12/4,1600000.00 
1993/1/5,15000000.00 
1993/1/7,12000000.00 
1993/1/19,4000000.00 
1993/2/9,8800000.00 
1993/2/9,12000000.00 
1993/3/4,4000000.00 
1993/3/4,6000000.00 
1993/3/4,6000000.00 
1993/3/16,12000000.00 
1993/3/16,20304000.00 
1993/3/26,6344500.00 
1993/3/26,24900000.00 
1993/4/7,6000000.00 
1993/4/7,10000000.00 
1993/4/16,23904000.00 
1993/4/26,83000000.00 
1993/4/26,13000000.00 
1993/5/4,4000000.00 
1993/5/4,3200000.00 
1993/5/4,8000000.00 
1993/5/18,19246800.00 
1993/6/7,16000000.00 
1990/12/19,32938.00 
1990/12/19,8000.00 
1990/12/19,500000.00 
1990/12/19,2101000.00 
1992/9/2,1347300.00 
1993/5/24,19533465.00 
1993/5/24,19710000.00 
1993/6/10,11596400.00 
1993/6/14,6000000.00 
1993/6/14,7200000.00 
1993/6/28,36000000.00 
1993/6/29,117000000.00 
1993/7/9,35000000.00 
1993/7/12,17200000.00 
1993/7/28,63000000.00 
1993/7/28,14500000.00 
1993/8/23,12600000.00 
1993/9/17,18000000.00 
1993/9/24,38800000.00 
1993/9/24,13166000.00 
1993/9/28,8000000.00 
1993/9/28,19454000.00 
1993/10/8,40000000.00 
1993/10/8,16000000.00 
1993/10/18,27000000.00 
1993/10/18,30000000.00 
1993/10/25,24000000.00 
1993/10/28,22500000.00 
1993/10/28,98082600.00 
1993/11/8,14400000.00 
1993/11/8,13050000.00 
1993/11/8,250000000.00 
1993/11/8,10000000.00 
1993/11/19,50000000.00 
1993/11/19,18000000.00 
1993/11/19,9046000.00 
1993/11/22,24160000.00 
1993/11/22,20000000.00 
1993/11/22,12500000.00 
1993/12/6,32280000.00 
1993/12/6,20000000.00 
1993/12/6,49500000.00 
1993/12/6,25000000.00 
1996/5/28,30000000.00 
1996/5/24,33000000.00 
1996/5/28,20000000.00 
1996/6/6,30000000.00 
1996/5/16,32160000.00 
1996/5/16,13561500.00 
1996/5/20,92080000.00 
1996/6/6,32500000.00 
1996/7/1,40000000.00 
1996/5/31,12600000.00 
1996/6/26,30000000.00 
1996/7/1,20760000.00 
1996/6/6,20000000.00 
1996/7/1,40000000.00 
1996/7/2,40500000.00 
1996/6/14,26070000.00 
1996/6/18,17000000.00 
1996/7/16,25000000.00 
1996/7/16,25580000.00 
1996/6/26,30000000.00 
1996/6/26,25000000.00 
1996/7/16,50600000.00 
1996/7/16,13400000.00 
1996/7/2,33750000.00 
1996/7/1,40000000.00 
1996/7/2,30000000.00 
1996/7/16,24000000.00 
1996/7/2,30000000.00 
1996/7/26,36500000.00 
1996/8/2,13000000.00 
1996/8/16,40000000.00 
1996/8/16,20000000.00 
1996/8/8,32555000.00 
1996/7/26,28081500.00 
1996/8/15,15000000.00 
1996/7/31,17500000.00 
1996/8/2,27345000.00 
1996/8/19,15500000.00 
1996/8/8,25000000.00 
1996/8/26,25000000.00 
1996/8/26,15500000.00 
1996/9/9,20000000.00 
1996/9/5,48000000.00 
1996/8/28,17984400.00 
1996/9/18,15000000.00 
1996/9/25,60000000.00 
1996/10/15,15000000.00 
1996/9/23,24000000.00 
1996/9/9,34640000.00 
1996/9/27,20000000.00 
1996/10/11,25000000.00 
1996/10/3,20000000.00 
1996/9/23,17220000.00 
1996/10/3,25000000.00 
1996/10/29,20000000.00 
